1000 10
621 9 26.000000
622 0 2.000000
622 1 43.000000
622 2 24.000000
622 3 14.000000
622 4 11.000000
622 5 1.000000
622 6 17.000000
622 7 42.000000
622 8 4.000000
622 9 11.000000
623 0 33.000000
623 1 27.000000
623 2 34.000000
623 3 44.000000
623 4 40.000000
623 5 18.000000
623 6 8.000000
623 7 49.000000
623 8 0.000000
623 9 34.000000
624 0 42.000000
624 1 6.000000
624 2 40.000000
624 3 21.000000
624 4 31.000000
624 5 4.000000
624 6 41.000000
624 7 36.000000
624 8 26.000000
624 9 7.000000
625 0 18.000000
625 1 46.000000
625 2 15.000000
625 3 13.000000
625 4 35.000000
625 5 49.000000
625 6 27.000000
625 7 28.000000
625 8 20.000000
625 9 2.000000
626 0 43.000000
626 1 46.000000
626 2 39.000000
626 3 2.000000
626 4 32.000000
626 5 0.000000
626 6 22.000000
626 7 45.000000
626 8 42.000000
626 9 12.000000
627 0 20.000000
627 1 31.000000
627 2 12.000000
627 3 45.000000
627 4 6.000000
627 5 6.000000
627 6 11.000000
627 7 4.000000
627 8 31.000000
627 9 27.000000
628 0 43.000000
628 1 49.000000
628 2 15.000000
628 3 27.000000
628 4 4.000000
628 5 19.000000
628 6 13.000000
628 7 34.000000
628 8 20.000000
628 9 7.000000
629 0 35.000000
629 1 4.000000
629 2 22.000000
629 3 9.000000
629 4 27.000000
629 5 22.000000
629 6 17.000000
629 7 49.000000
629 8 28.000000
629 9 3.000000
630 0 25.000000
630 1 4.000000
630 2 39.000000
630 3 18.000000
630 4 49.000000
630 5 3.000000
630 6 35.000000
630 7 0.000000
630 8 29.000000
630 9 42.000000
631 0 12.000000
631 1 37.000000
631 2 42.000000
631 3 40.000000
631 4 10.000000
631 5 1.000000
631 6 20.000000
631 7 12.000000
631 8 23.000000
631 9 3.000000
632 0 2.000000
632 1 45.000000
632 2 40.000000
632 3 17.000000
632 4 36.000000
632 5 21.000000
632 6 29.000000
632 7 15.000000
632 8 30.000000
632 9 11.000000
633 0 11.000000
633 1 9.000000
633 2 44.000000
633 3 5.000000
633 4 39.000000
633 5 46.000000
633 6 36.000000
633 7 41.000000
633 8 2.000000
633 9 46.000000
634 0 46.000000
634 1 40.000000
634 2 45.000000
634 3 43.000000
634 4 6.000000
634 5 36.000000
634 6 43.000000
634 7 48.000000
634 8 21.000000
634 9 37.000000
635 0 24.000000
635 1 37.000000
635 2 20.000000
635 3 5.000000
635 4 16.000000
635 5 8.000000
635 6 23.000000
635 7 38.000000
635 8 42.000000
635 9 32.000000
636 0 9.000000
636 1 9.000000
636 2 39.000000
636 3 31.000000
636 4 12.000000
636 5 25.000000
636 6 26.000000
636 7 0.000000
636 8 30.000000
636 9 45.000000
637 0 33.000000
637 1 35.000000
637 2 6.000000
637 3 47.000000
637 4 18.000000
637 5 46.000000
637 6 19.000000
637 7 24.000000
637 8 34.000000
637 9 21.000000
638 0 26.000000
638 1 15.000000
638 2 8.000000
638 3 25.000000
638 4 25.000000
638 5 25.000000
638 6 8.000000
638 7 48.000000
638 8 32.000000
638 9 24.000000
639 0 18.000000
639 1 39.000000
639 2 9.000000
639 3 42.000000
639 4 28.000000
639 5 37.000000
639 6 16.000000
639 7 35.000000
639 8 4.000000
639 9 42.000000
640 0 46.000000
640 1 48.000000
640 2 20.000000
640 3 35.000000
640 4 45.000000
640 5 8.000000
640 6 14.000000
640 7 13.000000
640 8 41.000000
640 9 19.000000
641 0 16.000000
641 1 30.000000
641 2 19.000000
641 3 8.000000
641 4 48.000000
641 5 32.000000
641 6 30.000000
641 7 0.000000
641 8 3.000000
641 9 11.000000
642 0 34.000000
642 1 1.000000
642 2 45.000000
642 3 40.000000
642 4 48.000000
642 5 38.000000
642 6 30.000000
642 7 30.000000
642 8 14.000000
642 9 16.000000
643 0 27.000000
643 1 7.000000
643 2 16.000000
643 3 6.000000
643 4 13.000000
643 5 16.000000
643 6 3.000000
643 7 8.000000
643 8 1.000000
643 9 35.000000
644 0 38.000000
644 1 19.000000
644 2 35.000000
644 3 49.000000
644 4 42.000000
644 5 2.000000
644 6 35.000000
644 7 17.000000
644 8 36.000000
644 9 29.000000
645 0 26.000000
645 1 46.000000
645 2 23.000000
645 3 20.000000
645 4 1.000000
645 5 5.000000
645 6 39.000000
645 7 8.000000
645 8 33.000000
645 9 11.000000
646 0 0.000000
646 1 28.000000
646 2 18.000000
646 3 33.000000
646 4 3.000000
646 5 20.000000
646 6 4.000000
646 7 29.000000
646 8 15.000000
646 9 28.000000
647 0 9.000000
647 1 9.000000
647 2 41.000000
647 3 32.000000
647 4 45.000000
647 5 17.000000
647 6 35.000000
647 7 24.000000
647 8 40.000000
647 9 7.000000
648 0 0.000000
648 1 4.000000
648 2 49.000000
648 3 30.000000
648 4 33.000000
648 5 40.000000
648 6 48.000000
648 7 22.000000
648 8 41.000000
648 9 3.000000
649 0 45.000000
649 1 8.000000
649 2 21.000000
649 3 9.000000
649 4 13.000000
649 5 3.000000
649 6 9.000000
649 7 48.000000
649 8 26.000000
649 9 17.000000
650 0 6.000000
650 1 37.000000
650 2 8.000000
650 3 5.000000
650 4 44.000000
650 5 3.000000
650 6 28.000000
650 7 9.000000
650 8 13.000000
650 9 24.000000
651 0 27.000000
651 1 9.000000
651 2 35.000000
651 3 39.000000
651 4 46.000000
651 5 46.000000
651 6 45.000000
651 7 26.000000
651 8 27.000000
651 9 44.000000
652 0 35.000000
652 1 13.000000
652 2 25.000000
652 3 9.000000
652 4 39.000000
652 5 32.000000
652 6 31.000000
652 7 7.000000
652 8 23.000000
652 9 9.000000
653 0 26.000000
653 1 40.000000
653 2 28.000000
653 3 36.000000
653 4 6.000000
653 5 0.000000
653 6 30.000000
653 7 19.000000
653 8 21.000000
653 9 1.000000
654 0 27.000000
654 1 27.000000
654 2 3.000000
654 3 37.000000
654 4 46.000000
654 5 21.000000
654 6 15.000000
654 7 24.000000
654 8 23.000000
654 9 46.000000
655 0 49.000000
655 1 25.000000
655 2 19.000000
655 3 17.000000
655 4 45.000000
655 5 46.000000
655 6 25.000000
655 7 6.000000
655 8 42.000000
655 9 20.000000
656 0 33.000000
656 1 33.000000
656 2 14.000000
656 3 38.000000
656 4 8.000000
656 5 11.000000
656 6 48.000000
656 7 39.000000
656 8 9.000000
656 9 12.000000
657 0 4.000000
657 1 12.000000
657 2 5.000000
657 3 21.000000
657 4 38.000000
657 5 34.000000
657 6 48.000000
657 7 25.000000
657 8 6.000000
657 9 25.000000
658 0 0.000000
658 1 46.000000
658 2 18.000000
658 3 11.000000
658 4 38.000000
658 5 46.000000
658 6 5.000000
658 7 4.000000
658 8 27.000000
658 9 47.000000
659 0 16.000000
659 1 48.000000
659 2 49.000000
659 3 35.000000
659 4 0.000000
659 5 42.000000
659 6 40.000000
659 7 17.000000
659 8 49.000000
659 9 9.000000
660 0 19.000000
660 1 46.000000
660 2 11.000000
660 3 1.000000
660 4 4.000000
660 5 7.000000
660 6 27.000000
660 7 26.000000
660 8 42.000000
660 9 23.000000
661 0 0.000000
661 1 26.000000
661 2 45.000000
661 3 24.000000
661 4 34.000000
661 5 19.000000
661 6 37.000000
661 7 26.000000
661 8 22.000000
661 9 39.000000
662 0 49.000000
662 1 20.000000
662 2 28.000000
662 3 16.000000
662 4 22.000000
662 5 37.000000
662 6 44.000000
662 7 37.000000
662 8 46.000000
662 9 34.000000
663 0 48.000000
663 1 22.000000
663 2 25.000000
663 3 14.000000
663 4 18.000000
663 5 10.000000
663 6 42.000000
663 7 31.000000
663 8 6.000000
663 9 12.000000
664 0 4.000000
664 1 37.000000
664 2 13.000000
664 3 36.000000
664 4 37.000000
664 5 45.000000
664 6 48.000000
664 7 40.000000
664 8 42.000000
664 9 20.000000
665 0 0.000000
665 1 30.000000
665 2 4.000000
665 3 9.000000
665 4 22.000000
665 5 19.000000
665 6 39.000000
665 7 25.000000
665 8 46.000000
665 9 31.000000
666 0 1.000000
666 1 40.000000
666 2 17.000000
666 3 46.000000
666 4 31.000000
666 5 35.000000
666 6 8.000000
666 7 11.000000
666 8 18.000000
666 9 25.000000
667 0 19.000000
667 1 24.000000
667 2 14.000000
667 3 26.000000
667 4 40.000000
667 5 17.000000
667 6 17.000000
667 7 1.000000
667 8 2.000000
667 9 24.000000
668 0 6.000000
668 1 25.000000
668 2 1.000000
668 3 34.000000
668 4 39.000000
668 5 34.000000
668 6 6.000000
668 7 13.000000
668 8 39.000000
668 9 43.000000
669 0 38.000000
669 1 38.000000
669 2 2.000000
669 3 49.000000
669 4 8.000000
669 5 45.000000
669 6 23.000000
669 7 44.000000
669 8 44.000000
669 9 26.000000
670 0 34.000000
670 1 4.000000
670 2 2.000000
670 3 30.000000
670 4 14.000000
670 5 31.000000
670 6 0.000000
670 7 2.000000
670 8 27.000000
670 9 42.000000
671 0 44.000000
671 1 1.000000
671 2 39.000000
671 3 30.000000
671 4 22.000000
671 5 39.000000
671 6 18.000000
671 7 37.000000
671 8 13.000000
671 9 35.000000
672 0 16.000000
672 1 2.000000
672 2 22.000000
672 3 38.000000
672 4 23.000000
672 5 19.000000
672 6 14.000000
672 7 4.000000
672 8 31.000000
672 9 18.000000
673 0 47.000000
673 1 32.000000
673 2 18.000000
673 3 0.000000
673 4 38.000000
673 5 41.000000
673 6 41.000000
673 7 23.000000
673 8 36.000000
673 9 38.000000
674 0 48.000000
674 1 36.000000
674 2 46.000000
674 3 24.000000
674 4 46.000000
674 5 35.000000
674 6 16.000000
674 7 42.000000
674 8 2.000000
674 9 13.000000
675 0 12.000000
675 1 39.000000
675 2 17.000000
675 3 25.000000
675 4 6.000000
675 5 13.000000
675 6 12.000000
675 7 36.000000
675 8 31.000000
675 9 21.000000
676 0 9.000000
676 1 46.000000
676 2 9.000000
676 3 38.000000
676 4 35.000000
676 5 20.000000
676 6 12.000000
676 7 11.000000
676 8 2.000000
676 9 49.000000
677 0 48.000000
677 1 45.000000
677 2 32.000000
677 3 14.000000
677 4 19.000000
677 5 48.000000
677 6 49.000000
677 7 2.000000
677 8 1.000000
677 9 24.000000
678 0 2.000000
678 1 27.000000
678 2 44.000000
678 3 22.000000
678 4 20.000000
678 5 15.000000
678 6 24.000000
678 7 24.000000
678 8 3.000000
678 9 2.000000
679 0 12.000000
679 1 15.000000
679 2 8.000000
679 3 33.000000
679 4 30.000000
679 5 2.000000
679 6 4.000000
679 7 35.000000
679 8 7.000000
679 9 39.000000
680 0 34.000000
680 1 30.000000
680 2 11.000000
680 3 31.000000
680 4 42.000000
680 5 6.000000
680 6 14.000000
680 7 20.000000
680 8 19.000000
680 9 35.000000
681 0 9.000000
681 1 23.000000
681 2 16.000000
681 3 16.000000
681 4 20.000000
681 5 1.000000
681 6 37.000000
681 7 21.000000
681 8 7.000000
681 9 45.000000
682 0 35.000000
682 1 40.000000
682 2 32.000000
682 3 26.000000
682 4 5.000000
682 5 1.000000
682 6 19.000000
682 7 20.000000
682 8 48.000000
682 9 13.000000
683 0 28.000000
683 1 0.000000
683 2 25.000000
683 3 31.000000
683 4 37.000000
683 5 17.000000
683 6 16.000000
683 7 3.000000
683 8 36.000000
683 9 43.000000
684 0 4.000000
684 1 11.000000
684 2 0.000000
684 3 26.000000
684 4 15.000000
684 5 18.000000
684 6 46.000000
684 7 8.000000
684 8 5.000000
684 9 4.000000
685 0 17.000000
685 1 34.000000
685 2 18.000000
685 3 39.000000
685 4 6.000000
685 5 2.000000
685 6 37.000000
685 7 25.000000
685 8 26.000000
685 9 27.000000
686 0 22.000000
686 1 39.000000
686 2 20.000000
686 3 18.000000
686 4 5.000000
686 5 4.000000
686 6 43.000000
686 7 37.000000
686 8 4.000000
686 9 18.000000
687 0 31.000000
687 1 0.000000
687 2 11.000000
687 3 25.000000
687 4 10.000000
687 5 38.000000
687 6 40.000000
687 7 46.000000
687 8 33.000000
687 9 6.000000
688 0 8.000000
688 1 39.000000
688 2 31.000000
688 3 35.000000
688 4 26.000000
688 5 13.000000
688 6 1.000000
688 7 11.000000
688 8 35.000000
688 9 36.000000
689 0 14.000000
689 1 19.000000
689 2 42.000000
689 3 18.000000
689 4 24.000000
689 5 41.000000
689 6 12.000000
689 7 34.000000
689 8 17.000000
689 9 48.000000
690 0 25.000000
690 1 36.000000
690 2 21.000000
690 3 31.000000
690 4 42.000000
690 5 10.000000
690 6 20.000000
690 7 16.000000
690 8 9.000000
690 9 22.000000
691 0 29.000000
691 1 10.000000
691 2 42.000000
691 3 20.000000
691 4 7.000000
691 5 38.000000
691 6 43.000000
691 7 18.000000
691 8 11.000000
691 9 27.000000
692 0 29.000000
692 1 1.000000
692 2 45.000000
692 3 8.000000
692 4 15.000000
692 5 25.000000
692 6 34.000000
692 7 42.000000
692 8 49.000000
692 9 43.000000
693 0 28.000000
693 1 9.000000
693 2 32.000000
693 3 10.000000
693 4 49.000000
693 5 7.000000
693 6 49.000000
693 7 22.000000
693 8 49.000000
693 9 48.000000
694 0 4.000000
694 1 21.000000
694 2 36.000000
694 3 11.000000
694 4 16.000000
694 5 6.000000
694 6 33.000000
694 7 26.000000
694 8 47.000000
694 9 45.000000
695 0 38.000000
695 1 49.000000
695 2 14.000000
695 3 30.000000
695 4 33.000000
695 5 26.000000
695 6 43.000000
695 7 13.000000
695 8 3.000000
695 9 6.000000
696 0 2.000000
696 1 29.000000
696 2 17.000000
696 3 8.000000
696 4 27.000000
696 5 15.000000
696 6 19.000000
696 7 26.000000
696 8 25.000000
696 9 23.000000
697 0 39.000000
697 1 3.000000
697 2 47.000000
697 3 31.000000
697 4 2.000000
697 5 18.000000
697 6 30.000000
697 7 16.000000
697 8 36.000000
697 9 34.000000
698 0 34.000000
698 1 36.000000
698 2 35.000000
698 3 15.000000
698 4 17.000000
698 5 37.000000
698 6 35.000000
698 7 25.000000
698 8 33.000000
698 9 17.000000
699 0 37.000000
699 1 26.000000
699 2 49.000000
699 3 48.000000
699 4 41.000000
699 5 15.000000
699 6 20.000000
699 7 40.000000
699 8 45.000000
699 9 21.000000
700 0 27.000000
700 1 20.000000
700 2 13.000000
700 3 18.000000
700 4 31.000000
700 5 11.000000
700 6 2.000000
700 7 32.000000
700 8 11.000000
700 9 30.000000
701 0 17.000000
701 1 18.000000
701 2 20.000000
701 3 25.000000
701 4 20.000000
701 5 36.000000
701 6 41.000000
701 7 30.000000
701 8 48.000000
701 9 23.000000
702 0 4.000000
702 1 7.000000
702 2 14.000000
702 3 47.000000
702 4 1.000000
702 5 36.000000
702 6 33.000000
702 7 28.000000
702 8 10.000000
702 9 43.000000
703 0 34.000000
703 1 10.000000
703 2 44.000000
703 3 23.000000
703 4 24.000000
703 5 7.000000
703 6 38.000000
703 7 31.000000
703 8 10.000000
703 9 40.000000
704 0 12.000000
704 1 35.000000
704 2 10.000000
704 3 31.000000
704 4 21.000000
704 5 15.000000
704 6 36.000000
704 7 36.000000
704 8 23.000000
704 9 21.000000
705 0 1.000000
705 1 47.000000
705 2 27.000000
705 3 7.000000
705 4 36.000000
705 5 32.000000
705 6 34.000000
705 7 10.000000
705 8 26.000000
705 9 22.000000
706 0 18.000000
706 1 30.000000
706 2 44.000000
706 3 46.000000
706 4 47.000000
706 5 6.000000
706 6 23.000000
706 7 4.000000
706 8 24.000000
706 9 34.000000
707 0 30.000000
707 1 32.000000
707 2 49.000000
707 3 20.000000
707 4 8.000000
707 5 30.000000
707 6 30.000000
707 7 34.000000
707 8 43.000000
707 9 12.000000
708 0 22.000000
708 1 44.000000
708 2 21.000000
708 3 47.000000
708 4 14.000000
708 5 25.000000
708 6 27.000000
708 7 9.000000
708 8 46.000000
708 9 48.000000
709 0 31.000000
709 1 43.000000
709 2 45.000000
709 3 40.000000
709 4 12.000000
709 5 10.000000
709 6 2.000000
709 7 17.000000
709 8 30.000000
709 9 43.000000
710 0 25.000000
710 1 7.000000
710 2 1.000000
710 3 33.000000
710 4 49.000000
710 5 32.000000
710 6 44.000000
710 7 32.000000
710 8 8.000000
710 9 6.000000
711 0 36.000000
711 1 22.000000
711 2 35.000000
711 3 41.000000
711 4 13.000000
711 5 36.000000
711 6 30.000000
711 7 24.000000
711 8 5.000000
711 9 29.000000
712 0 5.000000
712 1 17.000000
712 2 24.000000
712 3 1.000000
712 4 1.000000
712 5 47.000000
712 6 28.000000
712 7 9.000000
712 8 10.000000
712 9 4.000000
713 0 23.000000
713 1 29.000000
713 2 12.000000
713 3 45.000000
713 4 36.000000
713 5 32.000000
713 6 6.000000
713 7 45.000000
713 8 16.000000
713 9 43.000000
714 0 41.000000
714 1 16.000000
714 2 35.000000
714 3 16.000000
714 4 48.000000
714 5 40.000000
714 6 3.000000
714 7 25.000000
714 8 35.000000
714 9 33.000000
715 0 14.000000
715 1 30.000000
715 2 5.000000
715 3 42.000000
715 4 15.000000
715 5 11.000000
715 6 34.000000
715 7 6.000000
715 8 31.000000
715 9 11.000000
716 0 42.000000
716 1 34.000000
716 2 42.000000
716 3 0.000000
716 4 14.000000
716 5 19.000000
716 6 43.000000
716 7 25.000000
716 8 3.000000
716 9 25.000000
717 0 32.000000
717 1 25.000000
717 2 27.000000
717 3 17.000000
717 4 24.000000
717 5 19.000000
717 6 19.000000
717 7 12.000000
717 8 23.000000
717 9 35.000000
718 0 12.000000
718 1 10.000000
718 2 3.000000
718 3 47.000000
718 4 30.000000
718 5 44.000000
718 6 48.000000
718 7 33.000000
718 8 37.000000
718 9 4.000000
719 0 49.000000
719 1 20.000000
719 2 15.000000
719 3 30.000000
719 4 39.000000
719 5 47.000000
719 6 17.000000
719 7 45.000000
719 8 21.000000
719 9 13.000000
720 0 30.000000
720 1 14.000000
720 2 46.000000
720 3 24.000000
720 4 18.000000
720 5 26.000000
720 6 42.000000
720 7 36.000000
720 8 8.000000
720 9 31.000000
721 0 33.000000
721 1 45.000000
721 2 28.000000
721 3 39.000000
721 4 30.000000
721 5 32.000000
721 6 29.000000
721 7 4.000000
721 8 19.000000
721 9 10.000000
722 0 39.000000
722 1 2.000000
722 2 7.000000
722 3 25.000000
722 4 40.000000
722 5 13.000000
722 6 25.000000
722 7 26.000000
722 8 27.000000
722 9 17.000000
723 0 16.000000
723 1 13.000000
723 2 12.000000
723 3 13.000000
723 4 42.000000
723 5 18.000000
723 6 36.000000
723 7 33.000000
723 8 1.000000
723 9 27.000000
724 0 28.000000
724 1 20.000000
724 2 47.000000
724 3 8.000000
724 4 17.000000
724 5 0.000000
724 6 38.000000
724 7 6.000000
724 8 18.000000
724 9 22.000000
725 0 15.000000
725 1 2.000000
725 2 31.000000
725 3 42.000000
725 4 37.000000
725 5 22.000000
725 6 27.000000
725 7 29.000000
725 8 48.000000
725 9 45.000000
726 0 46.000000
726 1 3.000000
726 2 46.000000
726 3 12.000000
726 4 42.000000
726 5 25.000000
726 6 26.000000
726 7 45.000000
726 8 1.000000
726 9 33.000000
727 0 0.000000
727 1 4.000000
727 2 5.000000
727 3 6.000000
727 4 18.000000
727 5 0.000000
727 6 12.000000
727 7 29.000000
727 8 35.000000
727 9 45.000000
728 0 17.000000
728 1 41.000000
728 2 21.000000
728 3 8.000000
728 4 13.000000
728 5 33.000000
728 6 4.000000
728 7 49.000000
728 8 19.000000
728 9 10.000000
729 0 34.000000
729 1 26.000000
729 2 26.000000
729 3 6.000000
729 4 8.000000
729 5 20.000000
729 6 36.000000
729 7 25.000000
729 8 15.000000
729 9 48.000000
730 0 11.000000
730 1 28.000000
730 2 47.000000
730 3 10.000000
730 4 32.000000
730 5 43.000000
730 6 9.000000
730 7 20.000000
730 8 41.000000
730 9 23.000000
731 0 25.000000
731 1 2.000000
731 2 10.000000
731 3 35.000000
731 4 47.000000
731 5 24.000000
731 6 13.000000
731 7 20.000000
731 8 21.000000
731 9 5.000000
732 0 42.000000
732 1 31.000000
732 2 22.000000
732 3 23.000000
732 4 31.000000
732 5 2.000000
732 6 37.000000
732 7 6.000000
732 8 45.000000
732 9 6.000000
733 0 8.000000
733 1 34.000000
733 2 16.000000
733 3 39.000000
733 4 36.000000
733 5 39.000000
733 6 13.000000
733 7 18.000000
733 8 41.000000
733 9 49.000000
734 0 9.000000
734 1 17.000000
734 2 13.000000
734 3 27.000000
734 4 28.000000
734 5 2.000000
734 6 22.000000
734 7 49.000000
734 8 25.000000
734 9 21.000000
735 0 42.000000
735 1 8.000000
735 2 27.000000
735 3 9.000000
735 4 48.000000
735 5 34.000000
735 6 33.000000
735 7 23.000000
735 8 30.000000
735 9 37.000000
736 0 33.000000
736 1 9.000000
736 2 26.000000
736 3 11.000000
736 4 39.000000
736 5 27.000000
736 6 35.000000
736 7 7.000000
736 8 7.000000
736 9 17.000000
737 0 17.000000
737 1 12.000000
737 2 38.000000
737 3 46.000000
737 4 40.000000
737 5 4.000000
737 6 47.000000
737 7 21.000000
737 8 13.000000
737 9 29.000000
738 0 21.000000
738 1 18.000000
738 2 17.000000
738 3 45.000000
738 4 47.000000
738 5 0.000000
738 6 32.000000
738 7 21.000000
738 8 13.000000
738 9 47.000000
739 0 48.000000
739 1 11.000000
739 2 25.000000
739 3 49.000000
739 4 12.000000
739 5 36.000000
739 6 8.000000
739 7 7.000000
739 8 22.000000
739 9 1.000000
740 0 23.000000
740 1 19.000000
740 2 7.000000
740 3 31.000000
740 4 41.000000
740 5 1.000000
740 6 17.000000
740 7 48.000000
740 8 38.000000
740 9 44.000000
741 0 13.000000
741 1 34.000000
741 2 28.000000
741 3 16.000000
741 4 16.000000
741 5 49.000000
741 6 12.000000
741 7 12.000000
741 8 16.000000
741 9 23.000000
742 0 11.000000
742 1 49.000000
742 2 2.000000
742 3 49.000000
742 4 41.000000
742 5 9.000000
742 6 47.000000
742 7 8.000000
742 8 12.000000
742 9 8.000000
743 0 16.000000
743 1 33.000000
743 2 43.000000
743 3 6.000000
743 4 7.000000
743 5 10.000000
743 6 31.000000
743 7 5.000000
743 8 17.000000
743 9 2.000000
744 0 44.000000
744 1 15.000000
744 2 4.000000
744 3 5.000000
744 4 43.000000
744 5 30.000000
744 6 43.000000
744 7 6.000000
744 8 4.000000
744 9 20.000000
745 0 41.000000
745 1 44.000000
745 2 32.000000
745 3 24.000000
745 4 23.000000
745 5 19.000000
745 6 3.000000
745 7 48.000000
745 8 42.000000
745 9 36.000000
746 0 7.000000
746 1 35.000000
746 2 49.000000
746 3 9.000000
746 4 29.000000
746 5 44.000000
746 6 19.000000
746 7 17.000000
746 8 19.000000
746 9 46.000000
747 0 1.000000
747 1 30.000000
747 2 43.000000
747 3 3.000000
747 4 4.000000
747 5 37.000000
747 6 16.000000
747 7 20.000000
747 8 16.000000
747 9 46.000000
748 0 4.000000
748 1 49.000000
748 2 19.000000
748 3 18.000000
748 4 17.000000
748 5 25.000000
748 6 15.000000
748 7 6.000000
748 8 34.000000
748 9 28.000000
749 0 8.000000
749 1 3.000000
749 2 14.000000
749 3 9.000000
749 4 29.000000
749 5 23.000000
749 6 5.000000
749 7 13.000000
749 8 3.000000
749 9 32.000000
750 0 32.000000
750 1 8.000000
750 2 47.000000
750 3 14.000000
750 4 10.000000
750 5 3.000000
750 6 31.000000
750 7 15.000000
750 8 14.000000
750 9 9.000000
751 0 31.000000
751 1 6.000000
751 2 43.000000
751 3 32.000000
751 4 24.000000
751 5 23.000000
751 6 31.000000
751 7 34.000000
751 8 45.000000
751 9 7.000000
752 0 1.000000
752 1 22.000000
752 2 5.000000
752 3 37.000000
752 4 19.000000
752 5 23.000000
752 6 23.000000
752 7 1.000000
752 8 45.000000
752 9 4.000000
753 0 11.000000
753 1 3.000000
753 2 36.000000
753 3 4.000000
753 4 31.000000
753 5 26.000000
753 6 18.000000
753 7 31.000000
753 8 49.000000
753 9 21.000000
754 0 34.000000
754 1 35.000000
754 2 42.000000
754 3 31.000000
754 4 6.000000
754 5 46.000000
754 6 37.000000
754 7 34.000000
754 8 10.000000
754 9 39.000000
755 0 9.000000
755 1 34.000000
755 2 40.000000
755 3 29.000000
755 4 10.000000
755 5 24.000000
755 6 29.000000
755 7 47.000000
755 8 38.000000
755 9 20.000000
756 0 8.000000
756 1 48.000000
756 2 25.000000
756 3 32.000000
756 4 14.000000
756 5 24.000000
756 6 33.000000
756 7 12.000000
756 8 17.000000
756 9 12.000000
757 0 38.000000
757 1 21.000000
757 2 44.000000
757 3 23.000000
757 4 28.000000
757 5 23.000000
757 6 29.000000
757 7 47.000000
757 8 12.000000
757 9 25.000000
758 0 19.000000
758 1 42.000000
758 2 14.000000
758 3 2.000000
758 4 49.000000
758 5 16.000000
758 6 38.000000
758 7 35.000000
758 8 41.000000
758 9 0.000000
759 0 44.000000
759 1 44.000000
759 2 5.000000
759 3 33.000000
759 4 33.000000
759 5 41.000000
759 6 13.000000
759 7 8.000000
759 8 19.000000
759 9 30.000000
760 0 2.000000
760 1 9.000000
760 2 27.000000
760 3 10.000000
760 4 18.000000
760 5 26.000000
760 6 35.000000
760 7 24.000000
760 8 48.000000
760 9 16.000000
761 0 6.000000
761 1 9.000000
761 2 33.000000
761 3 13.000000
761 4 6.000000
761 5 45.000000
761 6 11.000000
761 7 22.000000
761 8 25.000000
761 9 24.000000
762 0 35.000000
762 1 5.000000
762 2 28.000000
762 3 12.000000
762 4 39.000000
762 5 42.000000
762 6 18.000000
762 7 3.000000
762 8 13.000000
762 9 17.000000
763 0 40.000000
763 1 21.000000
763 2 0.000000
763 3 24.000000
763 4 21.000000
763 5 6.000000
763 6 31.000000
763 7 27.000000
763 8 28.000000
763 9 37.000000
764 0 45.000000
764 1 44.000000
764 2 38.000000
764 3 19.000000
764 4 26.000000
764 5 0.000000
764 6 25.000000
764 7 8.000000
764 8 14.000000
764 9 22.000000
765 0 15.000000
765 1 10.000000
765 2 12.000000
765 3 44.000000
765 4 28.000000
765 5 39.000000
765 6 41.000000
765 7 3.000000
765 8 48.000000
765 9 37.000000
766 0 19.000000
766 1 34.000000
766 2 15.000000
766 3 20.000000
766 4 25.000000
766 5 40.000000
766 6 23.000000
766 7 1.000000
766 8 12.000000
766 9 10.000000
767 0 29.000000
767 1 24.000000
767 2 37.000000
767 3 34.000000
767 4 8.000000
767 5 26.000000
767 6 6.000000
767 7 4.000000
767 8 40.000000
767 9 25.000000
768 0 47.000000
768 1 32.000000
768 2 10.000000
768 3 49.000000
768 4 24.000000
768 5 10.000000
768 6 28.000000
768 7 15.000000
768 8 34.000000
768 9 47.000000
769 0 34.000000
769 1 6.000000
769 2 40.000000
769 3 4.000000
769 4 37.000000
769 5 44.000000
769 6 39.000000
769 7 7.000000
769 8 48.000000
769 9 28.000000
770 0 37.000000
770 1 42.000000
770 2 12.000000
770 3 4.000000
770 4 15.000000
770 5 45.000000
770 6 39.000000
770 7 46.000000
770 8 22.000000
770 9 45.000000
771 0 10.000000
771 1 34.000000
771 2 42.000000
771 3 6.000000
771 4 4.000000
771 5 28.000000
771 6 33.000000
771 7 14.000000
771 8 23.000000
771 9 2.000000
772 0 44.000000
772 1 32.000000
772 2 40.000000
772 3 7.000000
772 4 16.000000
772 5 44.000000
772 6 18.000000
772 7 30.000000
772 8 0.000000
772 9 10.000000
773 0 44.000000
773 1 16.000000
773 2 12.000000
773 3 15.000000
773 4 8.000000
773 5 49.000000
773 6 9.000000
773 7 20.000000
773 8 36.000000
773 9 5.000000
774 0 32.000000
774 1 41.000000
774 2 7.000000
774 3 16.000000
774 4 13.000000
774 5 15.000000
774 6 22.000000
774 7 19.000000
774 8 14.000000
774 9 27.000000
775 0 26.000000
775 1 35.000000
775 2 48.000000
775 3 18.000000
775 4 31.000000
775 5 2.000000
775 6 39.000000
775 7 38.000000
775 8 33.000000
775 9 5.000000
776 0 45.000000
776 1 21.000000
776 2 16.000000
776 3 28.000000
776 4 36.000000
776 5 1.000000
776 6 48.000000
776 7 5.000000
776 8 24.000000
776 9 19.000000
777 0 43.000000
777 1 35.000000
777 2 21.000000
777 3 39.000000
